adult,genre_ids,id,original_language,original_title,popularity,release_date,title,video,vote_average,vote_count
FALSE,"['Drama', 'Thriller', 'Crime', 'Romance']",116,en,Match Point,11.178,11/2/2005,Match Point,FALSE,7.3,2239
FALSE,['Action'],500494,te,నా పేరు సూర్య,8.087,4/27/2018,Naa Peru Surya - Naa Illu India,FALSE,6.9,13
FALSE,"['Crime', 'Drama', 'Romance']",11027,en,The Postman Always Rings Twice,8.374,3/20/1981,The Postman Always Rings Twice,FALSE,6.5,218
FALSE,"['Thriller', 'Comedy', 'Horror']",446101,en,Assassination Nation,9.973,9/21/2018,Assassination Nation,FALSE,6.3,307
FALSE,"['Comedy', 'Crime']",9336,en,Police Academy,9.411,3/22/1984,Police Academy,FALSE,6.6,1237
FALSE,"['Comedy', 'Romance']",513576,en,Always Be My Maybe,11.606,5/31/2019,Always Be My Maybe,FALSE,6.7,557
FALSE,"['Thriller', 'Science Fiction']",11495,en,Firestarter,7.824,5/11/1984,Firestarter,FALSE,6.1,277
FALSE,"['Fantasy', 'Thriller', 'Horror']",49730,en,Red Riding Hood,8.078,3/11/2011,Red Riding Hood,FALSE,5.9,1963
FALSE,"['Crime', 'Mystery', 'Thriller']",963,en,The Maltese Falcon,13.217,10/17/1941,The Maltese Falcon,FALSE,7.8,778
FALSE,"['Action', 'Comedy']",11937,en,The Gods Must Be Crazy II,10.311,7/1/1989,The Gods Must Be Crazy II,FALSE,6.5,162
FALSE,"['Drama', 'Horror']",242224,en,The Babadook,9.205,11/28/2014,The Babadook,FALSE,6.4,3689
FALSE,"['Fantasy', 'Adventure', 'Family']",68728,en,Oz the Great and Powerful,10.073,3/8/2013,Oz the Great and Powerful,FALSE,5.8,4936
FALSE,"['Comedy', 'Romance']",3981,en,What Women Want,9.172,12/15/2000,What Women Want,FALSE,6.3,2139
FALSE,"['Crime', 'Drama', 'Mystery']",199928,en,The Outsider,8.609,3/9/2018,The Outsider,FALSE,6.1,265
FALSE,['Comedy'],419522,it,Beata ignoranza,8.869,2/23/2017,Ignorance Is Bliss,FALSE,5.9,279
FALSE,"['Drama', 'Fantasy', 'Thriller', 'Romance']",1491,en,The Illusionist,12.071,8/18/2006,The Illusionist,FALSE,7.2,2852
FALSE,"['Drama', 'Horror', 'Thriller']",280092,en,Insidious: Chapter 3,11.671,6/5/2015,Insidious: Chapter 3,FALSE,6.2,1962
FALSE,"['Mystery', 'Horror', 'Science Fiction']",378018,en,The Void,9.929,4/7/2017,The Void,FALSE,5.8,547
FALSE,"['History', 'Romance', 'Drama']",606,en,Out of Africa,8.452,12/20/1985,Out of Africa,FALSE,7.3,631
FALSE,"['Action', 'Comedy', 'Documentary']",16290,en,Jackass 3D,10.677,10/15/2010,Jackass 3D,FALSE,6.3,701
FALSE,"['Action', 'Crime', 'Thriller']",127493,en,Stolen,8.741,9/14/2012,Stolen,FALSE,5.3,582
FALSE,"['Action', 'Crime', 'Thriller']",15357,fr,Banlieue 13 - Ultimatum,10.463,2/5/2010,District 13: Ultimatum,FALSE,6.1,590
FALSE,['Comedy'],10393,en,The Replacements,7.841,8/7/2000,The Replacements,FALSE,6.4,397
FALSE,"['Fantasy', 'Thriller', 'Action', 'Crime']",47327,en,Drive Angry,12.925,2/24/2011,Drive Angry,FALSE,5.3,1007
FALSE,"['Drama', 'Fantasy']",258230,en,A Monster Calls,8.952,12/23/2016,A Monster Calls,FALSE,7.1,1991
FALSE,"['Action', 'Thriller']",44048,en,Unstoppable,11.244,11/12/2010,Unstoppable,FALSE,6.4,1994
FALSE,"['Action', 'Adventure', 'Drama', 'Thriller']",15070,en,Undisputed,12.723,8/23/2002,Undisputed,FALSE,6.3,280
FALSE,"['Drama', 'Comedy']",382591,fr,Demain tout commence,10.518,12/7/2016,Two Is a Family,FALSE,7.8,1989
FALSE,"['Drama', 'Mystery', 'Thriller']",340676,en,Personal Shopper,6.515,3/10/2017,Personal Shopper,FALSE,5.9,625
FALSE,"['Comedy', 'Drama']",695,en,Short Cuts,7.397,10/1/1993,Short Cuts,FALSE,7.3,257
FALSE,"['Adventure', 'Drama', 'Romance']",5689,en,The Blue Lagoon,11.322,7/5/1980,The Blue Lagoon,FALSE,5.9,888
FALSE,"['Fantasy', 'Romance', 'Science Fiction']",279229,de,Saphirblau,9.356,10/10/2014,Sapphire Blue,FALSE,7.1,651
FALSE,"['Comedy', 'Romance']",523773,en,Little Italy,10.887,9/21/2018,Little Italy,FALSE,6.7,200
FALSE,"['Drama', 'Crime']",8882,it,Gomorra,9.08,5/16/2008,Gomorrah,FALSE,6.9,573
FALSE,['Drama'],8649,en,Bringing Out the Dead,8.673,10/22/1999,Bringing Out the Dead,FALSE,6.6,446
FALSE,"['Horror', 'Mystery']",9286,en,Final Destination 3,11.716,2/10/2006,Final Destination 3,FALSE,6,2023
FALSE,"['Action', 'Crime', 'Drama']",11942,en,Bring Me the Head of Alfredo Garcia,7.308,8/7/1974,Bring Me the Head of Alfredo Garcia,FALSE,7,148
FALSE,"['Action', 'Crime', 'Drama', 'Thriller']",22907,en,Takers,8.093,8/26/2010,Takers,FALSE,6.2,636
FALSE,['Drama'],1246,en,Rocky Balboa,12.108,12/20/2006,Rocky Balboa,FALSE,6.7,1794
FALSE,"['Comedy', 'Romance']",9767,en,The Break-Up,9.21,6/2/2006,The Break-Up,FALSE,5.7,1546
FALSE,"['Drama', 'Romance']",38684,en,Jane Eyre,8.85,3/11/2011,Jane Eyre,FALSE,7.2,797
FALSE,"['Action', 'Animation', 'Fantasy', 'Science Fiction', 'Thriller']",408220,en,Justice League Dark,7.302,1/24/2017,Justice League Dark,FALSE,6.9,417
FALSE,"['Action', 'Adventure']",9103,en,The Quest,9.272,4/26/1996,The Quest,FALSE,5.6,255
FALSE,"['Drama', 'Comedy']",274479,en,Joy,12.562,12/25/2015,Joy,FALSE,6.5,2817
FALSE,"['Drama', 'Thriller']",1817,en,Phone Booth,11.114,4/4/2003,Phone Booth,FALSE,6.8,1974
FALSE,"['Horror', 'Thriller']",10294,en,Vacancy,9.341,4/20/2007,Vacancy,FALSE,6.1,712
FALSE,"['Action', 'Crime']",479040,en,Acts of Violence,9.152,1/12/2018,Acts of Violence,FALSE,6,191
FALSE,"['Action', 'Drama', 'Western', 'Romance']",1712,en,Giant,8.801,10/10/1956,Giant,FALSE,7.5,319
FALSE,"['Fantasy', 'Adventure', 'Animation']",14282,ja,獣兵衛忍風帖,9.17,12/6/1996,Ninja Scroll,FALSE,7.5,208
FALSE,"['Action', 'Adventure', 'Science Fiction']",20526,en,TRON: Legacy,11.35,12/10/2010,TRON: Legacy,FALSE,6.4,4538
FALSE,"['Horror', 'Thriller', 'Mystery']",298312,en,The Visit,9.643,9/11/2015,The Visit,FALSE,6.2,2759
FALSE,"['Crime', 'Drama', 'Thriller']",73567,en,Killer Joe,8.763,7/27/2012,Killer Joe,FALSE,6.5,726
FALSE,"['Drama', 'War', 'History']",17295,it,La battaglia di Algeri,7.159,10/7/2016,The Battle of Algiers,FALSE,8,295
FALSE,"['Adventure', 'Animation', 'Comedy', 'Family']",72197,en,The Pirates! In an Adventure with Scientists!,12.376,4/27/2012,The Pirates! In an Adventure with Scientists!,FALSE,6.4,596
FALSE,"['Action', 'Science Fiction']",315011,ja,シン・ゴジラ,8.649,10/11/2016,Shin Godzilla,FALSE,6.6,367
FALSE,"['Action', 'Adventure', 'Comedy']",11006,en,Smokey and the Bandit,8.732,5/27/1977,Smokey and the Bandit,FALSE,6.8,334
FALSE,"['Drama', 'History']",3777,ja,蜘蛛巣城,7.3,1/15/1957,Throne of Blood,FALSE,8,319
FALSE,"['Animation', 'Comedy', 'Family']",10258,en,The Madagascar Penguins in a Christmas Caper,7.559,10/7/2005,The Madagascar Penguins in a Christmas Caper,FALSE,6.6,141
FALSE,['Horror'],418078,en,It Comes at Night,11.329,6/9/2017,It Comes at Night,FALSE,5.7,1200
FALSE,"['Fantasy', 'Science Fiction', 'Animation', 'Action', 'Adventure']",183011,en,Justice League: The Flashpoint Paradox,8.489,7/28/2013,Justice League: The Flashpoint Paradox,FALSE,7.5,770
FALSE,"['Western', 'Action']",11969,en,Tombstone,10.894,12/25/1993,Tombstone,FALSE,7.5,977
FALSE,"['Drama', 'Romance']",11854,hi,कुछ कुछ होता है,9.845,10/16/1998,Kuch Kuch Hota Hai,FALSE,7.7,174
FALSE,"['Horror', 'Thriller']",10306,en,Poltergeist III,9.669,6/10/1988,Poltergeist III,FALSE,4.8,210
FALSE,"['Comedy', 'War']",515001,en,Jojo Rabbit,7.322,10/18/2019,Jojo Rabbit,FALSE,0,2
FALSE,"['Action', 'Adventure', 'Fantasy', 'Horror']",168705,en,BloodRayne,7.771,10/22/2005,BloodRayne,FALSE,3.9,223
FALSE,"['Music', 'Comedy', 'Family', 'Fantasy', 'Drama']",10437,en,The Muppet Christmas Carol,7.306,12/10/1992,The Muppet Christmas Carol,FALSE,7.3,439
FALSE,"['Comedy', 'Western', 'Adventure']",8388,en,¡Three Amigos!,10.806,12/12/1986,¡Three Amigos!,FALSE,6.3,464
FALSE,"['Adventure', 'Animation', 'Comedy', 'Drama', 'Fantasy', 'Family']",436931,ja,劇場版ポケットモンスター　キミにきめた！,7.668,7/15/2017,Pokémon the Movie: I Choose You!,FALSE,7,320
FALSE,['Comedy'],49520,en,The Change-Up,10.924,8/5/2011,The Change-Up,FALSE,6,1499
FALSE,"['Adventure', 'Drama', 'Thriller']",390062,en,Jungle,7.573,10/14/2017,Jungle,FALSE,6.2,865
FALSE,"['Drama', 'War']",143,en,All Quiet on the Western Front,7.724,4/29/1930,All Quiet on the Western Front,FALSE,7.8,312
FALSE,"['Romance', 'Drama']",2259,en,The House of the Spirits,7.443,3/31/1994,The House of the Spirits,FALSE,6.8,312
FALSE,['Horror'],157547,en,Oculus,9.775,4/3/2014,Oculus,FALSE,6.4,1825
FALSE,"['Crime', 'Drama', 'Thriller']",388,en,Inside Man,10.868,3/24/2006,Inside Man,FALSE,7.4,3037
FALSE,['Action'],289720,en,Outcast,9.886,2/27/2015,Outcast,FALSE,4.7,232
FALSE,"['Drama', 'Romance']",10995,fr,L'Amant,10.493,10/29/1992,The Lover,FALSE,6.6,230
FALSE,"['Crime', 'Drama', 'Mystery', 'Thriller']",13150,en,Pride and Glory,9.52,9/9/2008,Pride and Glory,FALSE,6.4,440
FALSE,"['Horror', 'Thriller']",10577,en,Dracula 2000,8.961,12/22/2000,Dracula 2000,FALSE,4.7,289
FALSE,"['Drama', 'Fantasy']",345938,en,The Shack,8.063,3/3/2017,The Shack,FALSE,7.1,844
FALSE,"['Action', 'Science Fiction', 'Thriller']",8914,en,Deep Blue Sea,12.518,7/28/1999,Deep Blue Sea,FALSE,5.8,1203
FALSE,['Horror'],8852,en,Prince of Darkness,8.842,10/23/1987,Prince of Darkness,FALSE,6.8,384
FALSE,"['Action', 'Mystery', 'Thriller']",13027,en,Eagle Eye,9.833,9/25/2008,Eagle Eye,FALSE,6.4,1659
FALSE,"['Adventure', 'Animation', 'Comedy', 'Family']",51170,en,Open Season 3,10.534,1/25/2010,Open Season 3,FALSE,5.5,258
FALSE,"['Comedy', 'Fantasy', 'Family']",2284,en,Mr. Magorium's Wonder Emporium,9.683,11/14/2007,Mr. Magorium's Wonder Emporium,FALSE,6.2,698
FALSE,['Horror'],9003,en,Hellraiser,8.754,9/18/1987,Hellraiser,FALSE,7,985
FALSE,"['Comedy', 'Romance']",579224,en,Dream Girl,22.147,9/13/2019,Dream Girl,FALSE,0,0
FALSE,"['Drama', 'History']",1908,en,Inherit the Wind,8.408,8/30/1960,Inherit the Wind,FALSE,7.8,168
FALSE,"['Crime', 'Drama', 'Thriller', 'Mystery']",1073,en,Arlington Road,8.803,7/9/1999,Arlington Road,FALSE,7.1,484
FALSE,"['Mystery', 'Drama', 'Crime', 'Thriller']",146223,en,Closed Circuit,6.912,8/28/2013,Closed Circuit,FALSE,5.9,252
FALSE,"['Comedy', 'Crime', 'Thriller']",10029,en,Very Bad Things,7.443,11/25/1998,Very Bad Things,FALSE,6.3,326
FALSE,['Comedy'],17927,en,Fired Up!,7.408,2/20/2009,Fired Up!,FALSE,6,321
FALSE,"['Horror', 'Comedy']",763,en,Braindead,10.529,2/12/1993,Braindead,FALSE,7.4,754
FALSE,"['Horror', 'Thriller']",10823,en,Children of the Corn,6.879,3/9/1984,Children of the Corn,FALSE,5.7,438
FALSE,"['Comedy', 'Fantasy', 'Family']",4244,en,The Kid,6.655,7/7/2000,The Kid,FALSE,6.2,465
FALSE,"['Action', 'Adventure', 'Drama', 'Science Fiction']",387426,en,Okja,8.203,6/28/2017,Okja,FALSE,7.5,2262
FALSE,"['Comedy', 'Romance']",49012,en,Arthur,7.334,4/8/2011,Arthur,FALSE,5.5,421
FALSE,"['Action', 'Adventure', 'Thriller', 'Drama']",9091,en,Sudden Death,8.641,12/22/1995,Sudden Death,FALSE,5.7,311
FALSE,"['Drama', 'Mystery', 'Thriller']",35052,en,Cracks,6.515,12/4/2009,Cracks,FALSE,6.7,190
FALSE,"['Thriller', 'Science Fiction', 'Mystery']",1090,en,The Thirteenth Floor,10.004,4/16/1999,The Thirteenth Floor,FALSE,7,644
FALSE,"['Crime', 'Drama', 'Thriller']",2116,en,Out of Time,11.318,10/3/2003,Out of Time,FALSE,6.2,553
FALSE,['Horror'],14564,en,Rings,9.636,2/3/2017,Rings,FALSE,4.9,1852
FALSE,"['Comedy', 'Western']",347969,en,The Ridiculous 6,8.454,12/11/2015,The Ridiculous 6,FALSE,5,711
FALSE,['Comedy'],628291,fr,Noces d'or,22.012,9/13/2019,Noces d'or,FALSE,0,0
FALSE,"['Action', 'Adventure', 'Drama', 'History']",1492,en,1492: Conquest of Paradise,9.928,10/9/1992,1492: Conquest of Paradise,FALSE,6.2,362
FALSE,"['Drama', 'Mystery']",1939,en,Laura,9.421,10/11/1944,Laura,FALSE,7.7,326
FALSE,"['Action', 'Thriller', 'Science Fiction']",10045,fr,Banlieue 13,8.96,11/10/2004,District B13,FALSE,6.6,981
FALSE,"['Adventure', 'Comedy', 'Family', 'Romance']",14405,en,Beverly Hills Chihuahua,8.006,10/3/2008,Beverly Hills Chihuahua,FALSE,4.9,504
FALSE,"['Science Fiction', 'Thriller']",14139,es,Los cronocrímenes,6.936,12/12/2008,Timecrimes,FALSE,7,553
FALSE,"['Drama', 'Mystery', 'Science Fiction']",636,en,THX 1138,10.803,3/11/1971,THX 1138,FALSE,6.6,434
FALSE,"['Comedy', 'Fantasy']",11687,fr,Les Visiteurs,10.153,11/11/1993,The Visitors,FALSE,7.2,1013
FALSE,"['Comedy', 'Drama']",10158,en,White Men Can't Jump,8.04,3/26/1992,White Men Can't Jump,FALSE,6.5,577
FALSE,"['Comedy', 'Drama']",41733,en,Due Date,9.917,11/4/2010,Due Date,FALSE,6.3,3113
FALSE,"['Comedy', 'Drama', 'Romance']",206408,fr,Casse-Tête Chinois,7.236,5/16/2014,Chinese Puzzle,FALSE,6.6,401
FALSE,"['Horror', 'Thriller']",9544,en,FearDotCom,7.796,8/9/2002,FearDotCom,FALSE,3.5,177
FALSE,"['Action', 'Crime']",9604,en,Red Heat,11.112,6/17/1988,Red Heat,FALSE,6,664
FALSE,"['Drama', 'History', 'Romance']",12783,en,The Duchess,8.381,9/19/2008,The Duchess,FALSE,6.9,947
FALSE,"['Horror', 'Thriller']",16871,en,Drag Me to Hell,10.005,3/15/2009,Drag Me to Hell,FALSE,6.2,1908
FALSE,"['Action', 'Thriller']",2636,en,The Specialist,10.751,10/7/1994,The Specialist,FALSE,5.6,572
FALSE,['Comedy'],9398,en,Zoolander,9.792,9/28/2001,Zoolander,FALSE,6.1,2480
FALSE,"['Romance', 'Drama']",4478,en,Indecent Proposal,10.476,4/7/1993,Indecent Proposal,FALSE,6.1,626
FALSE,"['Action', 'Drama', 'Thriller', 'War']",8007,en,Behind Enemy Lines,9.702,11/30/2001,Behind Enemy Lines,FALSE,6.2,734
FALSE,"['Romance', 'Drama']",434203,en,Newness,9.308,1/25/2017,Newness,FALSE,5.9,283
FALSE,"['Action', 'Drama', 'Science Fiction']",535167,zh,流浪地球,8.219,2/8/2019,The Wandering Earth,FALSE,6.3,218
FALSE,"['Horror', 'Comedy']",608812,en,Handjob Cabin,9.726,10/6/2015,Handjob Cabin,FALSE,0,0
FALSE,"['Drama', 'Thriller', 'Romance']",2149,en,Body of Evidence,9.389,1/15/1993,Body of Evidence,FALSE,4.6,118
FALSE,['Horror'],433808,en,The Ritual,8.769,2/9/2018,The Ritual,FALSE,6,1194
FALSE,"['Adventure', 'Family', 'Fantasy']",54318,en,The Water Horse,8.03,12/25/2007,The Water Horse,FALSE,6.4,563
FALSE,"['Comedy', 'Crime', 'Mystery', 'Romance', 'Thriller']",2779,en,The Curse of the Jade Scorpion,7.665,8/5/2001,The Curse of the Jade Scorpion,FALSE,6.5,355
FALSE,"['Romance', 'Drama', 'War']",433356,en,The Ottoman Lieutenant,7.722,3/10/2017,The Ottoman Lieutenant,FALSE,6,135
FALSE,"['Horror', 'Thriller']",82505,en,House at the End of the Street,7.788,9/21/2012,House at the End of the Street,FALSE,5.8,1077
FALSE,"['Comedy', 'Drama', 'Fantasy', 'Romance']",13198,en,Wristcutters: A Love Story,7.691,1/24/2006,Wristcutters: A Love Story,FALSE,7,262
FALSE,"['Crime', 'Drama', 'Thriller']",26039,en,Point Blank,10.087,8/30/1967,Point Blank,FALSE,7.1,160
FALSE,"['Action', 'Drama', 'Thriller', 'Crime', 'Mystery']",9386,en,In the Line of Fire,8.706,7/8/1993,In the Line of Fire,FALSE,6.9,703
FALSE,['Comedy'],11977,en,Caddyshack,10.041,7/25/1980,Caddyshack,FALSE,6.7,602
FALSE,['Drama'],11184,en,Kinsey,10.091,9/4/2004,Kinsey,FALSE,6.7,229
FALSE,"['Comedy', 'Crime']",209247,en,The Art of the Steal,7.821,10/1/2013,The Art of the Steal,FALSE,6.2,318
FALSE,['Comedy'],1624,en,Liar Liar,10.981,3/21/1997,Liar Liar,FALSE,6.5,3010
FALSE,"['Action', 'Mystery', 'Science Fiction']",8452,en,The 6th Day,16.368,11/17/2000,The 6th Day,FALSE,5.9,1048
FALSE,"['Comedy', 'Romance']",3525,en,Working Girl,7.987,12/20/1988,Working Girl,FALSE,6.6,446
FALSE,['Comedy'],407447,en,The Extraordinary Journey of the Fakir,10.552,6/21/2019,The Extraordinary Journey of the Fakir,FALSE,7,138
FALSE,"['Comedy', 'Romance']",14370,en,Real Genius,8.562,8/7/1985,Real Genius,FALSE,6.8,193
FALSE,"['Comedy', 'Romance']",19840,en,"I Love You, Beth Cooper",6.978,7/10/2009,"I Love You, Beth Cooper",FALSE,5.3,401
FALSE,"['Comedy', 'Drama', 'Romance']",804,en,Roman Holiday,10.038,9/2/1953,Roman Holiday,FALSE,7.9,976
FALSE,['Drama'],10052,en,Dragonfly,10.036,2/22/2002,Dragonfly,FALSE,6.5,408
FALSE,"['Action', 'Drama', 'Fantasy']",397567,ko,신과함께-죄와 벌,8.643,12/22/2017,Along with the Gods: The Two Worlds,FALSE,7.7,121
FALSE,"['Drama', 'Fantasy']",4958,en,The Legend of Bagger Vance,8.851,11/2/2000,The Legend of Bagger Vance,FALSE,6.6,478
FALSE,"['Comedy', 'Romance']",80295,de,Der Frühreifen-Report,10.067,9/9/1973,14 and Under,FALSE,6.4,15
FALSE,"['Horror', 'Mystery', 'Thriller']",21208,en,Orphan,10.041,7/24/2009,Orphan,FALSE,6.8,2650
FALSE,"['Comedy', 'Drama', 'Romance']",15019,en,I Could Never Be Your Woman,9.428,5/11/2007,I Could Never Be Your Woman,FALSE,5.8,194
FALSE,"['Horror', 'Comedy', 'Romance']",82654,en,Warm Bodies,10.137,2/1/2013,Warm Bodies,FALSE,6.4,4244
FALSE,"['Comedy', 'Crime', 'Thriller', 'Romance']",11558,en,Silver Streak,8.2,12/3/1976,Silver Streak,FALSE,6.7,146
FALSE,"['Drama', 'Comedy']",347866,en,Hot Summer Nights,9.985,3/14/2017,Hot Summer Nights,FALSE,6.7,184
FALSE,['Drama'],570,fr,À ma soeur!,7.402,10/8/2001,Fat Girl,FALSE,6.4,83
FALSE,"['Action', 'Crime', 'Thriller']",9873,en,F/X,7.699,2/7/1986,F/X,FALSE,6.4,159
FALSE,"['Comedy', 'Drama']",400579,en,Tully,11.63,5/4/2018,Tully,FALSE,6.9,690
FALSE,"['Comedy', 'Fantasy', 'Horror', 'Family']",10439,en,Hocus Pocus,9.462,7/16/1993,Hocus Pocus,FALSE,6.8,1154
FALSE,"['Crime', 'Drama', 'Mystery']",14638,en,The Killers,6.412,8/28/1946,The Killers,FALSE,7.4,147
FALSE,['Comedy'],6877,en,Failure to Launch,9.268,3/10/2006,Failure to Launch,FALSE,5.7,873
FALSE,"['Family', 'Animation', 'Adventure', 'Comedy']",77174,en,ParaNorman,9.654,8/17/2012,ParaNorman,FALSE,6.8,1428
FALSE,"['Adventure', 'Animation', 'Fantasy', 'Science Fiction', 'Family']",12600,ja,劇場版ポケットモンスター セレビィ 時を超えた遭遇,8.137,10/11/2002,Pokémon 4Ever: Celebi - Voice of the Forest,FALSE,6.2,185
FALSE,['Comedy'],82687,en,The Guilt Trip,7.78,12/19/2012,The Guilt Trip,FALSE,5.4,417
FALSE,"['Horror', 'Mystery']",55779,en,Final Destination 5,9.546,8/12/2011,Final Destination 5,FALSE,6,1782
FALSE,"['Horror', 'Thriller']",100241,en,"I, Frankenstein",13.079,1/24/2014,"I, Frankenstein",FALSE,5.2,1135
FALSE,['Comedy'],3034,en,Young Frankenstein,11.188,12/15/1974,Young Frankenstein,FALSE,7.9,1731
FALSE,['Action'],17809,zh,精武英雄,7.912,12/22/1994,Fist of Legend,FALSE,7.3,204
FALSE,"['Drama', 'Comedy']",82532,en,"Jeff, Who Lives at Home",7.654,9/13/2011,"Jeff, Who Lives at Home",FALSE,6.1,331
FALSE,"['Drama', 'Science Fiction']",1714,en,Fahrenheit 451,7.504,11/1/1966,Fahrenheit 451,FALSE,7.2,414
FALSE,"['Drama', 'Mystery']",1923,en,Twin Peaks: Fire Walk with Me,10.498,8/28/1992,Twin Peaks: Fire Walk with Me,FALSE,7.4,897
FALSE,"['Drama', 'Mystery']",223,en,Rebecca,10.229,4/12/1940,Rebecca,FALSE,7.9,691
FALSE,"['Thriller', 'Drama', 'Crime', 'Romance']",10279,en,Summer of Sam,8.799,7/2/1999,Summer of Sam,FALSE,6.5,210
FALSE,"['Drama', 'Horror', 'Thriller']",9592,en,Open Water 2: Adrift,10.785,2/20/2007,Open Water 2: Adrift,FALSE,5.4,369
FALSE,"['Drama', 'Romance']",2288,en,Closer,9.093,12/2/2004,Closer,FALSE,6.8,1743
FALSE,"['Comedy', 'Romance', 'Family']",11899,en,The Muppets Take Manhattan,7.873,7/13/1984,The Muppets Take Manhattan,FALSE,6.5,172
FALSE,"['Action', 'Thriller', 'War']",1880,en,Red Dawn,6.298,8/10/1984,Red Dawn,FALSE,6.3,362
FALSE,['Comedy'],57214,en,Project X,9.176,3/2/2012,Project X,FALSE,6.4,3106
FALSE,"['Comedy', 'Horror']",241843,en,Cooties,8.733,9/18/2015,Cooties,FALSE,5.5,349
FALSE,"['Action', 'Drama', 'Thriller', 'Crime']",10461,en,Get Carter,8.486,10/6/2000,Get Carter,FALSE,5,281
FALSE,"['Comedy', 'Romance']",55721,en,Bridesmaids,8.427,5/13/2011,Bridesmaids,FALSE,6.5,2898
FALSE,"['Horror', 'Thriller', 'Crime']",11917,en,Saw V,12.875,10/24/2008,Saw V,FALSE,6.2,1797
FALSE,['Thriller'],467632,en,Bad Samaritan,8.836,5/4/2018,Bad Samaritan,FALSE,6.7,238
FALSE,"['Crime', 'Drama']",10778,en,The Man Who Wasn't There,7.898,11/16/2001,The Man Who Wasn't There,FALSE,7.6,736
FALSE,"['Drama', 'Mystery', 'Thriller']",9613,en,Spider,8.335,12/20/2002,Spider,FALSE,6.6,343
FALSE,"['Drama', 'Mystery', 'Science Fiction', 'Thriller']",8836,en,The X Files: I Want to Believe,8.56,7/25/2008,The X Files: I Want to Believe,FALSE,5.6,815
FALSE,"['Drama', 'Romance']",436343,hu,Testről és lélekről,8.392,3/2/2017,On Body and Soul,FALSE,7.4,239
FALSE,"['Comedy', 'Romance']",11812,en,The Sweetest Thing,10.26,4/12/2002,The Sweetest Thing,FALSE,5.4,575
FALSE,"['Comedy', 'Drama']",10611,en,Barbershop,8.085,8/6/2002,Barbershop,FALSE,6.1,216
FALSE,"['Action', 'Crime', 'Drama', 'Thriller']",11835,en,Death Sentence,6.913,8/31/2007,Death Sentence,FALSE,6.4,524
FALSE,"['Drama', 'Romance']",42337,fr,Beau-père,9.422,11/11/1981,Beau Pere,FALSE,7.1,29
FALSE,"['Thriller', 'Adventure', 'Action', 'Comedy', 'Drama', 'Fantasy', 'Romance']",14207,en,The Librarian: Quest for the Spear,7.786,12/5/2004,The Librarian: Quest for the Spear,FALSE,6.1,304
FALSE,['Comedy'],11862,en,Father of the Bride Part II,7.935,12/8/1995,Father of the Bride Part II,FALSE,6.1,336
FALSE,"['Drama', 'Fantasy', 'Romance']",12159,en,What Dreams May Come,7.878,10/2/1998,What Dreams May Come,FALSE,7.1,1195
FALSE,"['Horror', 'Mystery', 'Thriller']",3600,en,I Still Know What You Did Last Summer,9.523,11/13/1998,I Still Know What You Did Last Summer,FALSE,5.2,772
FALSE,"['Drama', 'Mystery', 'Science Fiction', 'Thriller', 'Romance']",269795,en,2:22,7.296,6/30/2017,2:22,FALSE,5.8,842
FALSE,['Drama'],340485,en,American Honey,6.664,9/30/2016,American Honey,FALSE,6.7,432
FALSE,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",9341,en,The Core,9.511,3/28/2003,The Core,FALSE,5.6,865
FALSE,"['Comedy', 'Romance']",582186,en,"Oh, Ramona!",8.957,2/14/2019,"Oh, Ramona!",FALSE,5.7,130
FALSE,['Comedy'],484482,fr,Le Grand Bain,11.019,10/24/2018,Sink or Swim,FALSE,7.1,702
FALSE,"['Drama', 'Romance']",339419,en,Loving,9.199,11/4/2016,Loving,FALSE,6.7,553
FALSE,['Comedy'],11247,en,A Cinderella Story,10.323,7/10/2004,A Cinderella Story,FALSE,6.3,1825
FALSE,"['Horror', 'Mystery', 'Thriller']",11026,en,Exorcist: The Beginning,8.22,8/20/2004,Exorcist: The Beginning,FALSE,5,351
FALSE,"['Drama', 'Thriller', 'Romance']",303,en,Notorious,8.651,8/15/1946,Notorious,FALSE,7.9,696
FALSE,"['Crime', 'Comedy']",10141,en,Dirty Rotten Scoundrels,9.808,12/14/1988,Dirty Rotten Scoundrels,FALSE,7.1,389
FALSE,"['Drama', 'Romance']",22947,en,Up in the Air,7.184,9/5/2009,Up in the Air,FALSE,6.8,2103
FALSE,"['Action', 'Science Fiction']",13455,en,Push,9.696,2/6/2009,Push,FALSE,6,1257
FALSE,"['Drama', 'War']",10178,en,The Caine Mutiny,7.421,6/24/1954,The Caine Mutiny,FALSE,7.3,141
